#separator:tab
#html:true
"<div><span class=""cloze"" data-cloze=""750"" data-ordinal=""1"">[#]</span> Watts are in 1 <span class=""cloze-inactive"" data-ordinal=""2"">horsepower</span>.<br></div>"	"<div><span class=""cloze"" data-ordinal=""1"">750</span> Watts are in 1 <span class=""cloze-inactive"" data-ordinal=""2"">horsepower</span>.<br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

</div>"
"<div>Equation for the <span class=""cloze-inactive"" data-ordinal=""1""><i>total</i> <b>voltage drop</b></span> after <i>each</i> resistor in <span class=""cloze-inactive"" data-ordinal=""1""><u>series</u></span>:&nbsp;</div><div><br></div><div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;paste&#x2D;3d0d47c9bdfc7a518bc4ab39f3201dd38147fbec&#x2E;jpg&quot;&gt;"" data-ordinal=""2"">[...]</span><br></div>"	"<div>Equation for the <span class=""cloze-inactive"" data-ordinal=""1""><i>total</i> <b>voltage drop</b></span> after <i>each</i> resistor in <span class=""cloze-inactive"" data-ordinal=""1""><u>series</u></span>:&nbsp;</div><div><br></div><div><span class=""cloze"" data-ordinal=""2""><img src=""paste-3d0d47c9bdfc7a518bc4ab39f3201dd38147fbec.jpg""></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- <b>V<sub>s</sub></b> = sum of the total voltage drop after every resistor.</div><div>- Remember, small amounts of voltage is dissipated after each resistor.</div><div>- Goes back to Kirchoff's loop rule.</div><div><br></div><img src=""paste-3d0d47c9bdfc7a518bc4ab39f3201dd38147fbec.jpg""><div><br></div><div><img src=""paste-f57367ffcc0257c061d85f19af6583f4c86c4761.jpg""><br></div></div>"
"For a circuit with resistors in <span class=""cloze-inactive"" data-ordinal=""2"">parallel</span>, the path with the <span class=""cloze"" data-cloze=""&lt;u&gt;&lt;i&gt;least&lt;&#x2F;i&gt;&#x20;resistance&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span> will be <i>preferred</i> by most of the electrons in the <b>current (I)</b>."	"For a circuit with resistors in <span class=""cloze-inactive"" data-ordinal=""2"">parallel</span>, the path with the <span class=""cloze"" data-ordinal=""1""><u><i>least</i> resistance</u></span> will be <i>preferred</i> by most of the electrons in the <b>current (I)</b>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- The greatest proportion of the current will be in part of the path that has the least resistance.<br></div><div><br></div><div><img src=""paste-703203062e7cb799adf52ebb240d69547d839527.jpg""><br></div><div><br></div><div><img src=""paste-9e49495c9af85d9dd27719a30946094b8045b38b.jpg""><br></div></div>"
"For a circuit with resistors in <span class=""cloze"" data-cloze=""parallel"" data-ordinal=""2"">[series/parallel]</span>, the path with the <span class=""cloze-inactive"" data-ordinal=""1""><u><i>least</i> resistance</u></span> will be <i>preferred</i> by most of the electrons in the <b>current (I)</b>."	"For a circuit with resistors in <span class=""cloze"" data-ordinal=""2"">parallel</span>, the path with the <span class=""cloze-inactive"" data-ordinal=""1""><u><i>least</i> resistance</u></span> will be <i>preferred</i> by most of the electrons in the <b>current (I)</b>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- The greatest proportion of the current will be in part of the path that has the least resistance.<br></div><div><br></div><div><img src=""paste-703203062e7cb799adf52ebb240d69547d839527.jpg""><br></div><div><br></div><div><img src=""paste-9e49495c9af85d9dd27719a30946094b8045b38b.jpg""><br></div></div>"
"<div>Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>capacitance (C)</b></span> of a <span class=""cloze-inactive"" data-ordinal=""2""><u>parallel plate capacitor</u></span>:</div><div><br></div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;paste&#x2D;7bf590021238fd8bde556e627ccdc4c192315e6b&#x2E;jpg&quot;&gt;"" data-ordinal=""1"">[...]</span><br>"	"<div>Equation for the <span class=""cloze-inactive"" data-ordinal=""2""><b>capacitance (C)</b></span> of a <span class=""cloze-inactive"" data-ordinal=""2""><u>parallel plate capacitor</u></span>:</div><div><br></div><span class=""cloze"" data-ordinal=""1""><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>C</b> = capacitance; <b>ε<sub>0</sub></b> = permeativity of free space (9 x 10<sup>-12</sup> F/m); <b>A</b> = overlapping area of the plates; <b>d</b> = distance separating the plates.</div>"
"<div>Equation for the <span class=""cloze"" data-cloze=""&lt;b&gt;capacitance&#x20;&#x28;C&#x29;&lt;&#x2F;b&gt;"" data-ordinal=""2"">[...]</span> of a <span class=""cloze"" data-cloze=""&lt;u&gt;parallel&#x20;plate&#x20;capacitor&lt;&#x2F;u&gt;"" data-ordinal=""2"">[...]</span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""></span><br>"	"<div>Equation for the <span class=""cloze"" data-ordinal=""2""><b>capacitance (C)</b></span> of a <span class=""cloze"" data-ordinal=""2""><u>parallel plate capacitor</u></span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""1""><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>C</b> = capacitance; <b>ε<sub>0</sub></b> = permeativity of free space (9 x 10<sup>-12</sup> F/m); <b>A</b> = overlapping area of the plates; <b>d</b> = distance separating the plates.</div>"
"<div>In the below equation for the capacitance (C) of a parallel-plates capacitor, <b>ε<sub>0</sub></b> is the <span class=""cloze"" data-cloze=""&lt;u&gt;permeativity&#x20;of&#x20;free&#x20;space&lt;&#x2F;u&gt;&#x20;&#x28;9&#x20;x&#x20;10&lt;sup&gt;&#x2D;12&lt;&#x2F;sup&gt;&#x20;F&#x2F;m&#x29;"" data-ordinal=""1"">[...]</span>.</div><div><br></div><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""><br>"	"<div>In the below equation for the capacitance (C) of a parallel-plates capacitor, <b>ε<sub>0</sub></b> is the <span class=""cloze"" data-ordinal=""1""><u>permeativity of free space</u> (9 x 10<sup>-12</sup> F/m)</span>.</div><div><br></div><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""><br>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>C</b> = capacitance; <b>ε<sub>0</sub></b> = permeativity of free space (8.9 x 10<sup>-12</sup> F/m); <b>A</b> = overlapping area of the plates; <b>d</b> = distance separating the plates.</div>"
"<div>The magnitude of <b>ε<sub>0</sub></b> (permeativity of free space) is <span class=""cloze"" data-cloze=""9&#x20;x&#x20;10&lt;sup&gt;&#x2D;12&lt;&#x2F;sup&gt;&#x20;F&#x2F;m"" data-ordinal=""1"">[...]</span>.<br></div><div><br></div><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""><br>"	"<div>The magnitude of <b>ε<sub>0</sub></b> (permeativity of free space) is <span class=""cloze"" data-ordinal=""1"">9 x 10<sup>-12</sup> F/m</span>.<br></div><div><br></div><img src=""paste-7bf590021238fd8bde556e627ccdc4c192315e6b.jpg""><br>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>C</b> = capacitance; <b>ε<sub>0</sub></b> = permeativity of free space (8.9 x 10<sup>-12</sup> F/m); <b>A</b> = overlapping area of the plates; <b>d</b> = distance separating the plates.</div>"
"<div>Equation for the <i>magnitude</i> of an <span class=""cloze"" data-cloze=""&lt;b&gt;electric&#x20;field&#x20;&#x28;E&#x29;&lt;&#x2F;b&gt;"" data-ordinal=""1"">[...]</span> due to a <span class=""cloze"" data-cloze=""&lt;u&gt;potential&#x20;difference&#x20;&#x28;ΔV&#x29;&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""2""><img src=""paste-7d0b75a1005e9c59677e239dbd88a50e98914bcd.jpg""></span><br>"	"<div>Equation for the <i>magnitude</i> of an <span class=""cloze"" data-ordinal=""1""><b>electric field (E)</b></span> due to a <span class=""cloze"" data-ordinal=""1""><u>potential difference (ΔV)</u></span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""2""><img src=""paste-7d0b75a1005e9c59677e239dbd88a50e98914bcd.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

-&nbsp;<b>E</b> = electric field; <b>V</b> = voltage; <b>d</b> = distance between the separation of charge.<div>- <u>ΔV = qEΔd</u> → <u>E = ΔV/Δd</u>&nbsp;(E doesn't pay attention to q, since the movement of a charge through the field is only relevant to voltage).<br><div>- Capacitors store energy with the electric field generated between its plates.</div><div><br></div><div><img src=""paste-34f8957cc24ce906b582457cf244152d1a8189fa.jpg""><br></div></div></div>"
"<div>Equation for the <i>magnitude</i> of an <span class=""cloze-inactive"" data-ordinal=""1""><b>electric field (E)</b></span> due to a <span class=""cloze-inactive"" data-ordinal=""1""><u>potential difference (ΔV)</u></span>:</div><div><br></div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;paste&#x2D;7d0b75a1005e9c59677e239dbd88a50e98914bcd&#x2E;jpg&quot;&gt;"" data-ordinal=""2"">[...]</span><br>"	"<div>Equation for the <i>magnitude</i> of an <span class=""cloze-inactive"" data-ordinal=""1""><b>electric field (E)</b></span> due to a <span class=""cloze-inactive"" data-ordinal=""1""><u>potential difference (ΔV)</u></span>:</div><div><br></div><span class=""cloze"" data-ordinal=""2""><img src=""paste-7d0b75a1005e9c59677e239dbd88a50e98914bcd.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

-&nbsp;<b>E</b> = electric field; <b>V</b> = voltage; <b>d</b> = distance between the separation of charge.<div>- <u>ΔV = qEΔd</u> → <u>E = ΔV/Δd</u>&nbsp;(E doesn't pay attention to q, since the movement of a charge through the field is only relevant to voltage).<br><div>- Capacitors store energy with the electric field generated between its plates.</div><div><br></div><div><img src=""paste-34f8957cc24ce906b582457cf244152d1a8189fa.jpg""><br></div></div></div>"
"<div>Parallel-plate <b>capacitors</b> <span class=""cloze-inactive"" data-ordinal=""2""><i>store energy</i></span> through the <span class=""cloze"" data-cloze=""&lt;u&gt;electric&#x20;field&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span> established between their plates when a voltage is applied.</div>"	"<div>Parallel-plate <b>capacitors</b> <span class=""cloze-inactive"" data-ordinal=""2""><i>store energy</i></span> through the <span class=""cloze"" data-ordinal=""1""><u>electric field</u></span> established between their plates when a voltage is applied.</div>
<hr>

<div style=""font-style:italic;color:gray;"">

-&nbsp;<b>E</b> = electric field; <b>V</b> = voltage; <b>d</b> = distance between the plates.<div>- Points from the positive plate → negative plate.<br><div><br></div><div><img src=""paste-7d0b75a1005e9c59677e239dbd88a50e98914bcd.jpg""><br></div><div><br></div><div><img src=""331f075a39e1afa3b742355ca0ce09cf.png""><br></div><div><div><br></div><div><img src=""paste-8305a43293ba05ad0a9edca91ce9406df6f869c4.jpg""><br></div></div></div></div>"
"The function of a <b>capacitor</b> is to <span class=""cloze"" data-cloze=""&lt;i&gt;store&lt;&#x2F;i&gt;&#x20;&lt;u&gt;electric&#x20;charge&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>&nbsp;until it's needed, which is triggered by connecting it to the circuit (closing the switch)."	"The function of a <b>capacitor</b> is to <span class=""cloze"" data-ordinal=""1""><i>store</i> <u>electric charge</u></span>&nbsp;until it's needed, which is triggered by connecting it to the circuit (closing the switch).
<hr>

<div style=""font-style:italic;color:gray;"">

<div><div><div><img src=""paste-8305a43293ba05ad0a9edca91ce9406df6f869c4.jpg""><br></div></div></div></div>"
"<div>In the equation for the capacitance of some material, <b>Q</b> represents the <span class=""cloze"" data-cloze=""capacitor&#x27;s&amp;nbsp&#x3B;&lt;u&gt;&lt;i&gt;stored&lt;&#x2F;i&gt;&#x20;charge&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>.</div><div><br></div><img src=""paste-c7e78d5e954653a6c826d15c0eab07c450344d70.jpg""><br>"	"<div>In the equation for the capacitance of some material, <b>Q</b> represents the <span class=""cloze"" data-ordinal=""1"">capacitor's&nbsp;<u><i>stored</i> charge</u></span>.</div><div><br></div><img src=""paste-c7e78d5e954653a6c826d15c0eab07c450344d70.jpg""><br>
<hr>

<div style=""font-style:italic;color:gray;"">

- <b>C</b> = capacitance; <b>Q</b> = stored charge; <b>V</b> = voltage.</div>"
"Adding a <b>dielectric material</b> to a capacitor will always<i> </i><span class=""cloze"" data-cloze=""&lt;i&gt;increase&lt;&#x2F;i&gt;"" data-ordinal=""1"">[increases/decreases]</span> its <u>capacitance</u>."	"Adding a <b>dielectric material</b> to a capacitor will always<i> </i><span class=""cloze"" data-ordinal=""1""><i>increase</i></span> its <u>capacitance</u>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>...because dielectric materials are insulators, which can help <u>store</u> the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"<div>Equation that describes the <span class=""cloze"" data-cloze=""&lt;b&gt;&lt;i&gt;new&lt;&#x2F;i&gt;&#x20;capacitance&#x20;&#x28;C&#x27;&#x29;&lt;&#x2F;b&gt;"" data-ordinal=""1"">[...]</span> after adding a <span class=""cloze"" data-cloze=""&lt;u&gt;dielectric&#x20;material&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span> to a capacitor:</div><div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2""><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""></span><br></div>"	"<div>Equation that describes the <span class=""cloze"" data-ordinal=""1""><b><i>new</i> capacitance (C')</b></span> after adding a <span class=""cloze"" data-ordinal=""1""><u>dielectric material</u></span> to a capacitor:</div><div><br></div><div><span class=""cloze-inactive"" data-ordinal=""2""><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"<div>Equation that describes the <span class=""cloze-inactive"" data-ordinal=""1""><b><i>new</i> capacitance (C')</b></span> after adding a <span class=""cloze-inactive"" data-ordinal=""1""><u>dielectric material</u></span> to a capacitor:</div><div><br></div><div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;paste&#x2D;830f5153c7cf413cad4f8afa64379fe1a4ec7cd8&#x2E;jpg&quot;&gt;"" data-ordinal=""2"">[...]</span><br></div>"	"<div>Equation that describes the <span class=""cloze-inactive"" data-ordinal=""1""><b><i>new</i> capacitance (C')</b></span> after adding a <span class=""cloze-inactive"" data-ordinal=""1""><u>dielectric material</u></span> to a capacitor:</div><div><br></div><div><span class=""cloze"" data-ordinal=""2""><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""></span><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"The <b>dielectric constant (κ)</b> of a <span class=""cloze-inactive"" data-ordinal=""2"">vacuum</span> is <span class=""cloze"" data-cloze=""1"" data-ordinal=""1"">[#]</span>."	"The <b>dielectric constant (κ)</b> of a <span class=""cloze-inactive"" data-ordinal=""2"">vacuum</span> is <span class=""cloze"" data-ordinal=""1"">1</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"The <b>dielectric constant (κ)</b> of a <span class=""cloze"" data-cloze=""vacuum"" data-ordinal=""2"">[...]</span> is <span class=""cloze-inactive"" data-ordinal=""1"">1</span>."	"The <b>dielectric constant (κ)</b> of a <span class=""cloze"" data-ordinal=""2"">vacuum</span> is <span class=""cloze-inactive"" data-ordinal=""1"">1</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"When a <span class=""cloze"" data-cloze=""&lt;b&gt;dielectric&#x20;material&lt;&#x2F;b&gt;"" data-ordinal=""1"">[...]</span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""5""><i>isolated</i> from</span>&nbsp;a circuit, <span class=""cloze-inactive"" data-ordinal=""2""><u>voltage (V)</u></span> <span class=""cloze-inactive"" data-ordinal=""2""><i>decreases</i></span> because it <span class=""cloze-inactive"" data-ordinal=""4"">shields the charges from each other</span>."	"When a <span class=""cloze"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""5""><i>isolated</i> from</span>&nbsp;a circuit, <span class=""cloze-inactive"" data-ordinal=""2""><u>voltage (V)</u></span> <span class=""cloze-inactive"" data-ordinal=""2""><i>decreases</i></span> because it <span class=""cloze-inactive"" data-ordinal=""4"">shields the charges from each other</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- According to C = Q/V, this results in an increased capacitance (C).</div><div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""cfd784030804de2f5cb8f05f6a9de34c.png""><br></div></div>"
"When a <span class=""cloze-inactive"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""5""><i>isolated</i> from</span>&nbsp;a circuit, <span class=""cloze"" data-cloze=""&lt;u&gt;voltage&#x20;&#x28;V&#x29;&lt;&#x2F;u&gt;"" data-ordinal=""2"">[...]</span> <span class=""cloze"" data-cloze=""&lt;i&gt;decreases&lt;&#x2F;i&gt;"" data-ordinal=""2"">[increases/decreases]</span> because it <span class=""cloze-inactive"" data-ordinal=""4"">shields the charges from each other</span>."	"When a <span class=""cloze-inactive"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""5""><i>isolated</i> from</span>&nbsp;a circuit, <span class=""cloze"" data-ordinal=""2""><u>voltage (V)</u></span> <span class=""cloze"" data-ordinal=""2""><i>decreases</i></span> because it <span class=""cloze-inactive"" data-ordinal=""4"">shields the charges from each other</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- According to C = Q/V, this results in an increased capacitance (C).</div><div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""cfd784030804de2f5cb8f05f6a9de34c.png""><br></div></div>"
"When a <span class=""cloze-inactive"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""5""><i>isolated</i> from</span>&nbsp;a circuit, <span class=""cloze-inactive"" data-ordinal=""2""><u>voltage (V)</u></span> <span class=""cloze-inactive"" data-ordinal=""2""><i>decreases</i></span> because it <span class=""cloze"" data-cloze=""shields&#x20;the&#x20;charges&#x20;from&#x20;each&#x20;other"" data-ordinal=""4"">[...]</span>."	"When a <span class=""cloze-inactive"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""5""><i>isolated</i> from</span>&nbsp;a circuit, <span class=""cloze-inactive"" data-ordinal=""2""><u>voltage (V)</u></span> <span class=""cloze-inactive"" data-ordinal=""2""><i>decreases</i></span> because it <span class=""cloze"" data-ordinal=""4"">shields the charges from each other</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- According to C = Q/V, this results in an increased capacitance (C).</div><div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""cfd784030804de2f5cb8f05f6a9de34c.png""><br></div></div>"
"When a <span class=""cloze"" data-cloze=""&lt;b&gt;dielectric&#x20;material&lt;&#x2F;b&gt;"" data-ordinal=""1"">[...]</span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""4""><i>within</i>&nbsp;a</span>&nbsp;circuit, <span class=""cloze-inactive"" data-ordinal=""3""><u>charge (Q)</u></span> <span class=""cloze-inactive"" data-ordinal=""3""><i>increases</i></span> while voltage remains constant (emf source)."	"When a <span class=""cloze"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""4""><i>within</i>&nbsp;a</span>&nbsp;circuit, <span class=""cloze-inactive"" data-ordinal=""3""><u>charge (Q)</u></span> <span class=""cloze-inactive"" data-ordinal=""3""><i>increases</i></span> while voltage remains constant (emf source).
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- This is how dielectric materials increase the capacitance of capacitors in circuits.</div><div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"When a <span class=""cloze-inactive"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""4""><i>within</i>&nbsp;a</span>&nbsp;circuit, <span class=""cloze"" data-cloze=""&lt;u&gt;charge&#x20;&#x28;Q&#x29;&lt;&#x2F;u&gt;"" data-ordinal=""3"">[...]</span> <span class=""cloze"" data-cloze=""&lt;i&gt;increases&lt;&#x2F;i&gt;"" data-ordinal=""3"">[increases/decreases]</span> while voltage remains constant (emf source)."	"When a <span class=""cloze-inactive"" data-ordinal=""1""><b>dielectric material</b></span> is placed between the plates of a capacitor <span class=""cloze-inactive"" data-ordinal=""4""><i>within</i>&nbsp;a</span>&nbsp;circuit, <span class=""cloze"" data-ordinal=""3""><u>charge (Q)</u></span> <span class=""cloze"" data-ordinal=""3""><i>increases</i></span> while voltage remains constant (emf source).
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- This is how dielectric materials increase the capacitance of capacitors in circuits.</div><div>- Adding dielectric materials increase capacitance, because they act as insulators and can help ""hold"" onto the charge.</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"When a <b>dielectric material</b>&nbsp;is placed between the plates of a capacitor&nbsp;within&nbsp;a circuit, the <i>increased</i> <u>charge (Q)</u> is <i>directly</i> proportional to the <span class=""cloze"" data-cloze=""dielectric&#x20;constant&#x20;&#x28;κ&#x29;"" data-ordinal=""1"">[...]</span>."	"When a <b>dielectric material</b>&nbsp;is placed between the plates of a capacitor&nbsp;within&nbsp;a circuit, the <i>increased</i> <u>charge (Q)</u> is <i>directly</i> proportional to the <span class=""cloze"" data-ordinal=""1"">dielectric constant (κ)</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- For capacitors within a circuit, the dielectric constant increases the charge (Q) <u>without</u> increasing the voltage (V).</div><div>- <b>C'</b> = new capacitance after dielectric is added;&nbsp;<span style=""font-weight: 700;"">κ</span>&nbsp;= dielectric constant; <b>C</b> = original capacitance.</div><div><br></div><img src=""paste-830f5153c7cf413cad4f8afa64379fe1a4ec7cd8.jpg""><div><br></div><div><img src=""paste-b53426a16f24caf062ca39522b78c347442df4ed.jpg""><br></div></div>"
"<div>For resistors in <span class=""cloze"" data-cloze=""&lt;u&gt;parallel&lt;&#x2F;u&gt;"" data-ordinal=""3"">[series/parallel]</span>, the <span class=""cloze-inactive"" data-ordinal=""1""><i>removal</i></span> of a resistor <span class=""cloze-inactive"" data-ordinal=""2""><i>increases</i></span> the total <b>equivalent resistance (R<sub>eq</sub>)</b>.</div>"	"<div>For resistors in <span class=""cloze"" data-ordinal=""3""><u>parallel</u></span>, the <span class=""cloze-inactive"" data-ordinal=""1""><i>removal</i></span> of a resistor <span class=""cloze-inactive"" data-ordinal=""2""><i>increases</i></span> the total <b>equivalent resistance (R<sub>eq</sub>)</b>.</div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>The equivalent resistance (R<sub>T</sub>) is an inverse value.&nbsp;</div><div>- Dividing 1/(large number) gives a low R<sub>T</sub>.</div><div>- Dividing 1/(small number) gives a high R<sub>T</sub>.</div><div><br></div><div><img src=""37a9e7cd0eec45a3ec6a95b7ff60ba9d.png""><br></div><div><br></div><img src=""paste-44b22787461d92364c5c58b12ca848e68d62a8a0.jpg""></div>"
